1599	3529	288
6465	4161	255
737	10457	302
5241	4266	214
2964	2355	113
10149	10720	307
8587	2442	205
5078	5194	255
9917	2502	34
8957	11640	294
1976	9756	159
651	6173	195
4503	5023	125
9081	10765	155
11254	2624	288
5194	8205	157
4503	2019	125
7765	8904	294
6135	7510	288
3173	10103	14
4967	8140	288
11055	9111	330
8588	3305	159
1499	498	14
1784	1271	133
1742	3125	253
3095	916	264
10358	9306	64
9914	1106	14
10100	11141	152
7267	80	159
10539	8945	14
9038	10348	288
11872	10635	33
76	5078	159
12150	5405	288
1134	10399	163
11093	4332	159
9669	9324	255
3867	5693	43
1599	11643	288
11147	877	260
8937	194	8
8696	4887	288
10424	6702	294
10384	11114	255
908	390	214
1067	4161	159
4452	10635	33
591	8036	288
4623	3473	214
12037	2723	195
3806	8599	75
10065	1680	120
8020	6792	307
1007	12176	208
6432	3156	286
7471	9369	152
9687	1422	14
1134	11640	163
4142	9044	195
2928	11813	254
2701	6705	255
5831	1599	255
11720	3115	4
6299	6299	159
10362	9044	195
6047	3156	8
8253	10820	195
7371	9400	270
6561	2032	263
250	3699	288
7191	731	237
1127	10636	52
3915	12122	33
7291	11200	288
8281	9942	214
6467	5763	195
7904	7093	330
9984	5485	85
8221	10058	186
908	2086	288
12338	5224	14
12150	7041	259
3156	1857	272
9546	11640	334
1681	1700	172
9377	5949	288
2493	2552	307
10889	3305	159
6047	3664	288
7560	6810	214
11720	5565	169
1370	1881	255
5807	7703	4
71	9072	317
7111	1778	288
4070	6180	102
10399	12158	307
6047	10948	33
4359	10399	159
11641	9608	14
3305	7111	255
3305	10693	339
11250	4279	288
6696	7910	272
6860	2249	14
381	3305	255
3802	8160	157
8846	7340	318
11272	544	224
7422	2889	14
4035	9681	186
5735	10399	159
10541	3799	14
71	7685	255
2392	11498	255
739	10548	43
983	4241	33
3889	5251	335
1577	3654	195
6373	6782	33
2360	4980	195
7956	9886	311
9930	1810	21
5194	8541	317
6705	10399	255
10945	4161	255
6500	4796	214
811	1836	307
6924	7351	239
6373	1881	255
1577	9042	259
11068	4161	255
5922	9780	131
1515	11344	260
12095	6983	255
2792	5095	207
5667	4442	288
2701	1577	255
7813	422	159
470	570	133
8606	10947	33
7819	10843	288
1599	10729	288
1582	3939	195
6715	5981	195
829	2228	288
2090	5521	288
5525	5659	14
36	3375	195
5831	11272	2
1483	2641	91
7158	7402	288
4849	4161	159
9454	553	288
2707	10310	307
1336	8421	207
6592	5313	214
7267	4432	288
1106	6522	14
1301	11910	288
722	6452	14
4454	2195	195
10399	6047	255
660	10399	159
992	4380	288
7127	9229	116
11180	383	172
5226	2355	113
140	9044	195
7174	3105	279
7015	8538	34
5078	3326	255
5801	3552	302
9597	4298	14
5020	4161	255
11270	7126	195
7120	2675	307
4096	1064	159
2625	1752	14
3878	6210	288
9597	1616	14
11997	3355	63
1360	3959	33
7538	2808	116
1332	6251	159
6681	4191	14
9512	10399	160
1615	3473	214
12158	8122	307
10883	6740	255
269	384	268
2303	10003	14
5078	381	255
872	3069	307
6585	5923	14
4989	8987	320
5746	4663	288
6561	7465	144
7291	2757	288
4848	8725	14
3363	402	80
1742	11305	195
9038	6000	33
3739	12331	31
3259	11247	288
4210	9554	7
8904	13	155
6251	2979	307
5771	1021	288
4468	1932	272
5068	1504	14
1881	1429	255
1881	10399	255
3621	120	159
4620	422	159
4075	11560	33
6047	10685	33
2392	8642	86
6567	5524	187
11236	3317	255
3500	687	288
2896	4329	266
5831	10635	33
482	3402	288
9930	7380	264
1064	8904	255
10711	7127	307
4273	1429	307
8494	6625	302
383	11907	195
8299	14	14
2015	10399	159
9416	10974	288
4807	2658	288
9669	5078	255
9512	11970	284
7344	1127	152
3784	2707	14
7933	5966	33
6135	350	288
9035	2701	159
813	5241	268
9791	9555	75
6465	610	31
4858	6864	159
8957	9681	65
1370	11995	288
6299	12122	33
3305	3435	57
4253	330	14
6034	9499	14
4026	7566	14
11068	2744	255
1429	5966	33
1362	11069	14
6792	9018	209
2442	2792	159
10399	12348	288
11934	10680	116
5194	11698	80
7138	6810	214
9268	7192	255
167	5962	195
5831	5855	207
10541	5841	14
829	10043	8
4012	9942	214
7685	11640	255
1198	829	255
482	11519	288
12095	6717	264
4161	9324	255
3102	6280	14
8777	3959	33
1336	11064	288
6135	1846	288
11543	4966	307
11352	3473	214
6864	8213	51
11641	9081	14
12020	4415	33
11872	6782	33
8068	5587	255
6740	1577	255
6500	10184	313
7819	4415	33
5674	4218	63
10883	4415	33
11787	2046	155
1608	8002	188
11872	1881	255
7291	7014	288
10358	10949	255
11170	10384	255
9930	10384	255
739	11034	288
1534	5173	255
5303	11498	255
11813	9862	132
4435	11414	195
4729	2147	14
8704	8941	214
498	9094	51
7286	3836	8
6705	6782	33
10014	8319	263
3307	12090	133
5344	2001	307
7346	9044	195
10558	10197	55
11641	9544	14
8068	4415	33
1336	6050	14
5674	10947	33
482	4324	288
12314	12263	155
10014	12122	33
71	7275	207
482	2561	207
3102	1106	14
6705	1881	255
10565	3739	58
3515	4653	250
8236	2179	207
5966	4011	81
10032	2625	14
9242	8213	51
3605	4989	51
2516	5915	288
10945	3317	255
11640	8287	263
10938	877	260
3325	11889	63
10463	3473	214
8614	7231	14
5950	420	307
9413	11145	339
11640	8364	8
2218	2147	14
3270	2105	260
5831	983	255
201	6000	33
12211	402	80
422	7819	255
505	1599	238
2701	7111	255
12327	2417	268
6047	10661	255
9122	10877	288
11640	3509	8
2152	7628	288
2701	9038	255
11998	873	157
7685	3862	255
4981	11698	80
498	950	214
12128	9363	14
8975	402	80
8609	12200	195
5046	5331	288
2701	5300	255
10384	2001	65
7688	3000	155
482	2742	288
7439	9780	131
1120	10445	14
12356	12148	94
12234	6779	43
6213	144	307
1483	11111	321
7584	7340	318
2701	9122	255
2171	2044	159
8285	5632	14
167	7856	288
8027	7607	14
2857	3939	195
10680	7538	307
1221	5460	14
448	9044	195
5109	2871	33
4123	5981	195
8421	7547	29
9512	934	204
4586	391	14
4307	2461	92
4012	1332	14
1534	3333	76
7	7866	307
3096	12218	75
6961	11524	264
8777	11114	255
9946	6381	261
6864	6740	255
403	11939	260
8515	10343	152
8904	8307	63
7267	8965	288
10399	3317	255
1847	6277	293
11541	10224	307
10008	5950	307
6432	4161	296
10949	5962	195
4845	3115	4
330	9499	14
3155	7088	33
4807	2707	85
5831	333	8
1483	4680	67
10719	2355	113
983	10399	255
11934	10809	4
10100	3547	33
6864	8723	207
8586	5962	116
1517	1881	159
5173	3134	255
5194	12265	261
12006	498	153
9650	783	292
11633	1554	113
5101	1259	14
7743	191	50
422	12122	33
2190	6985	14
3056	2978	307
80	11000	58
2846	6201	65
3337	2019	125
71	6201	65
3305	9284	270
2803	5385	4
5258	6512	21
7688	11250	307
3556	7933	160
11068	7588	288
11254	10947	33
2442	997	303
6740	1429	255
10384	10345	263
5303	5207	86
26	3308	15
250	3317	255
7069	6019	195
10358	1833	76
10399	992	255
3134	3959	33
8904	11563	313
2754	4468	205
5831	6782	33
12095	12042	255
1881	11640	255
9528	11817	8
5078	5962	195
6299	4161	255
8135	10774	288
6047	6566	288
4133	10289	195
8940	8949	116
9806	7439	286
7192	6947	8
5831	1881	255
9681	5802	195
591	2701	255
9859	5851	3
7138	5966	33
3459	5757	288
10541	11438	14
11543	4783	14
3768	8858	8
11000	4732	288
9268	5698	255
2443	11524	75
3784	8716	14
6740	11640	255
7904	9335	7
6740	9038	255
7904	7502	302
7174	3557	321
7956	5844	288
10842	859	290
9081	11638	14
1763	12018	131
7439	2701	159
7286	4512	317
9837	10399	159
908	9826	317
5025	5454	63
4368	8589	14
10032	779	116
4273	5078	255
505	120	238
1323	10624	307
3311	5415	307
9508	6773	339
888	1857	272
12095	6810	214
1322	5071	159
1657	4035	110
4075	6900	288
12042	6170	33
5092	7692	315
5069	11932	159
2584	6810	214
747	5737	75
10949	4256	63
2857	437	172
11768	4885	14
10945	12331	31
829	5966	33
4011	7592	255
6864	6696	8
11147	11813	195
11699	7920	264
7767	6102	288
3282	12113	307
3259	2229	209
9544	2090	14
3402	8941	214
2701	8904	255
9681	12120	294
11619	5875	117
7191	7558	288
5173	2726	10
1017	10831	268
2846	8367	60
7335	12112	195
1839	7351	239
9038	7088	33
7823	8281	294
708	888	286
5771	8268	14
5078	1356	43
9038	3043	325
3307	3271	253
9413	154	288
9122	3547	33
7977	2328	110
1881	3862	255
9268	9942	214
249	8014	195
3491	1670	172
4026	9084	14
2147	2097	14
1715	10036	193
2754	1362	7
12348	7381	155
8886	6810	214
5831	10234	57
3627	6983	159
11787	7685	238
3184	5267	91
6983	1047	195
8081	1604	244
7192	8281	255
688	8411	277
10748	9229	116
11637	100	237
11787	7565	238
10384	7592	255
7428	662	14
5966	4349	93
7159	4481	306
12344	8941	214
10100	99	269
6909	5367	29
6511	1654	75
165	8907	195
7161	4213	92
1260	4075	159
11956	11351	288
3375	8285	149
12142	11787	144
7191	3657	288
42	11813	195
5746	10733	288
2516	6201	65
12234	10130	288
1930	3115	4
368	896	288
7836	9681	65
8818	1229	75
12150	2247	288
6906	2860	103
2701	7335	288
6542	6596	14
11498	7107	33
1836	3463	307
9168	1965	268
2764	9626	51
3605	3557	116
1198	5831	255
7291	7088	33
9377	3411	288
2779	4565	155
6281	10399	159
8027	6778	14
12042	10384	255
1285	7	14
6856	2235	8
5831	8604	207
9499	87	14
5831	12345	31
232	2808	284
5078	2699	195
3557	9758	175
10300	4064	172
739	7280	288
1483	80	160
8226	289	14
9377	12252	288
1836	3526	307
11645	3447	58
11068	7592	255
11637	890	288
4990	11517	4
8365	5455	116
482	9357	288
11872	4547	57
7823	3915	294
248	11956	159
829	5194	255
1064	3959	33
4268	1010	14
1420	12348	307
6740	1881	255
7770	5146	14
1763	594	116
901	5914	195
3515	5523	294
5272	7920	264
12000	11305	195
2571	11939	260
5173	5966	33
6358	1765	195
381	4161	255
11068	7945	339
9315	3806	124
6671	10399	159
3647	2001	65
901	3473	214
6381	8456	314
6523	6382	152
11811	11114	186
7652	4807	116
2152	5242	288
11498	11445	31
7425	3266	308
2857	6170	33
10399	829	255
10197	10529	14
201	7088	33
9242	11638	14
3325	3658	33
10108	9057	164
2792	7823	157
6715	9728	8
3557	9640	288
10347	1518	155
1076	1855	234
10032	402	80
9499	9044	195
8156	6406	116
7895	5800	33
10108	5640	14
1420	10399	159
5746	9885	288
10347	6344	198
7789	1990	260
1429	8192	288
9385	6782	33
3259	11593	288
3718	1695	4
3422	6983	255
3784	11111	14
5068	10523	14
5771	12383	307
9214	12057	307
2787	3473	214
1064	6998	261
9332	8014	195
7138	7337	14
2857	5796	155
2795	1427	14
3313	6304	293
3326	3547	33
817	6245	288
7685	1481	288
6047	10535	288
11968	5344	65
198	4161	160
9242	5360	14
4733	8160	307
5962	11273	75
1336	4026	14
5173	7895	255
593	9993	288
5451	660	195
6961	916	264
9574	11688	14
12348	3056	307
9242	9623	159
5537	1768	339
4161	6870	288
11498	4967	255
6623	2143	163
2701	1782	33
1084	402	80
250	829	255
120	6592	255
10661	12120	172
12095	5966	33
10399	591	255
6983	5028	288
2171	402	80
2090	2147	14
1254	10966	288
817	10451	63
10261	10399	159
7685	3422	255
6150	5981	195
8413	7351	239
6818	1042	302
8818	136	315
6228	7687	33
5078	11699	255
7352	1582	159
3578	4161	159
12109	3473	214
5831	6961	255
5069	7534	159
11101	10399	160
7819	8535	214
12288	8259	85
1577	7091	288
1254	1315	307
8299	1167	14
10399	7192	255
3862	3547	33
5078	4011	255
8696	3658	33
8957	8068	294
80	5587	58
3969	8642	86
7892	4482	195
12128	3909	14
9242	1336	14
7991	11813	195
3402	11519	307
829	5789	8
2012	224	172
7412	4161	159
12150	3959	33
1332	4012	14
5272	5831	40
3152	7550	315
11362	1068	234
2636	6810	214
739	1577	255
6864	8715	207
8975	2863	155
1779	6854	163
1599	11647	288
8606	8642	257
8846	4392	288
8281	5230	63
8281	5520	2
7933	6574	2
6983	10358	255
4898	9044	195
9454	383	33
6217	5480	75
10399	11055	263
2152	1733	121
5226	8814	184
5421	402	80
6170	5069	76
10949	5078	255
7111	71	255
974	260	214
7371	5972	204
11498	12345	31
11956	6618	288
10255	3305	159
5025	6903	263
12339	4625	14
9970	7868	302
10424	4172	163
3161	3881	214
498	12273	14
4161	7762	8
2701	7933	255
2201	5092	246
2779	10399	159
2666	6815	288
12150	11766	207
3662	4468	8
3096	10335	311
10100	829	255
1608	5069	205
3155	3698	214
11633	11813	195
10103	7774	14
6048	4161	159
7183	1810	21
10485	11682	195
9202	6773	339
10399	11709	263
3168	1810	21
7956	4064	172
10796	10399	159
10500	11981	307
5069	11997	159
3305	11114	255
6075	6433	187
10500	6233	116
4142	12289	293
4967	632	157
6592	2728	288
4161	11637	288
9528	10949	307
9227	12183	234
12142	12122	33
2147	7020	155
4925	9681	65
3557	6101	307
4260	5966	33
2857	9316	278
8384	11021	116
3558	1824	195
7685	1370	255
482	7509	288
11077	11678	195
10103	402	80
2786	1299	195
10100	263	255
1064	5368	255
7425	7386	308
4729	5640	14
10347	7710	74
2795	5981	195
6740	11254	255
9324	3862	255
11272	10858	331
11834	1709	288
2147	567	14
2461	6954	4
739	817	255
1640	1004	288
8285	869	14
201	12051	63
1319	12090	133
9930	8812	288
4161	7715	214
1622	8659	307
11667	4543	214
5730	8068	255
9377	1561	51
9912	1302	272
12183	5439	307
1577	6886	8
4075	7685	255
5960	9049	288
9341	4036	195
9416	7126	152
2033	1284	307
6228	1084	169
9656	6523	159
10831	11152	8
1499	1221	14
936	3638	14
5484	7105	305
4161	8013	255
9410	3999	155
9499	2901	14
12015	12218	54
6656	5914	195
10563	3942	311
8191	7828	307
7335	11470	214
7880	11272	2
11282	4161	160
4491	692	116
6047	10384	255
5535	8039	214
1763	11305	195
7933	11524	195
10271	6460	307
7111	7765	172
5835	2808	321
5173	11196	195
6656	3473	214
6705	9324	255
6199	99	269
381	11460	155
3862	533	31
11548	2394	63
3878	3170	288
9341	1297	14
9377	4258	288
3339	7088	33
5535	5773	85
7286	3939	195
5992	9081	85
1577	5874	8
9917	2355	113
4967	8174	288
11768	3375	195
5843	10009	33
3305	3959	33
11637	3936	288
300	9206	288
11548	4415	33
6740	7933	255
4967	12122	33
8561	10032	294
4597	10274	307
9743	4161	159
6047	5313	214
12314	11015	11
1198	11227	288
6864	1810	21
662	1362	14
11872	7735	263
3305	11698	80
167	713	313
5771	3929	14
2201	8998	315
9377	4650	288
1198	10635	33
4096	4760	268
10539	330	14
1336	5704	14
4551	4989	51
10445	3818	14
422	11466	209
8712	2787	116
5268	4579	259
5046	7881	195
7950	8410	266
2623	2013	188
11640	3802	255
10358	10726	339
813	11305	195
5946	11305	195
2677	6810	214
12233	2701	159
829	2443	195
3259	9492	288
8515	12080	85
6915	11813	195
8757	4161	294
5069	7584	159
8526	6792	14
3802	3658	33
9454	4054	155
722	7310	159
665	4866	14
144	11705	8
1252	3806	124
5730	6199	255
555	7881	195
5020	1583	288
1064	71	255
11860	11933	260
6542	269	76
9729	402	80
1881	9202	307
4075	7069	33
5078	8141	33
1836	4449	293
6661	6454	311
6983	5831	255
8236	8045	31
1577	6864	255
10399	8240	33
6047	4827	8
7685	8068	255
4454	3939	195
11619	3144	305
11997	9248	33
10358	8642	86
7192	7192	159
6561	11068	255
484	8002	188
11015	6810	214
8365	4549	307
7688	3865	307
3155	6740	255
1033	9780	131
11000	11498	255
2603	576	307
8519	4541	14
3557	10445	14
7428	1810	21
3515	1874	294
2478	4745	307
3852	2620	14
3249	300	240
9499	781	209
4967	6706	288
11498	5017	8
2857	5788	43
6561	3370	288
8696	6983	255
10399	4169	85
8384	11167	307
2434	3271	253
12153	6383	191
9499	10139	155
3305	8964	255
5300	2127	261
250	8240	33
2303	2644	14
1007	5182	4
4221	255	195
1064	484	207
12020	4588	33
9528	11154	313
1881	3533	8
5194	4161	255
11548	2493	14
8606	992	307
11440	2415	116
1254	1284	307
4161	4433	288
5173	6740	255
3802	5194	255
8156	4092	307
8793	10093	264
829	5962	195
5966	10631	81
8384	10399	159
5109	4415	33
5025	5698	307
1064	9859	33
2644	120	159
6681	76	14
201	11196	195
11031	2001	65
5169	9148	250
738	9077	237
11495	9687	14
9528	3547	33
5078	5730	255
7037	5344	65
5025	9017	214
2355	1554	266
11834	10236	14
10358	6286	339
7895	3850	282
403	11813	195
1599	10495	288
4930	7685	159
2571	355	110
1064	10358	33
6875	5802	195
3191	6518	14
8942	3934	288
2889	71	159
8777	11705	8
5831	3022	8
7565	465	144
265	8480	159
1319	3271	253
6773	9121	152
6864	10384	255
6596	1332	14
2714	9044	195
1254	4919	8
12000	8051	195
11998	2470	209
8236	12122	33
4697	11254	159
8757	11548	294
2691	6810	214
3982	12122	33
7291	6353	288
249	457	42
5746	1599	255
5335	967	315
11250	3595	288
6532	10101	307
3862	829	255
12020	1681	255
5078	2701	255
6532	384	116
8165	7685	255
9038	6740	255
2218	7206	307
8027	11698	80
5268	7506	209
6299	7037	255
11111	2844	214
167	9248	33
5078	4706	91
4161	1377	255
10945	5419	31
10100	5831	255
739	739	159
678	829	160
11068	2722	33
1499	6515	14
6592	3547	33
2792	5800	33
6906	10399	159
4599	6810	214
7828	6547	155
4607	6793	178
555	11464	172
11548	1810	21
7565	760	63
10384	6047	255
4075	9017	214
934	10394	315
4967	4161	255
9669	4161	255
7895	6279	172
5564	2907	330
3310	250	255
167	7006	288
8047	10101	307
2294	8236	255
2701	3959	33
3574	6000	33
8068	4727	264
7933	9984	288
10100	4377	80
5020	3850	282
5139	4531	61
1599	8338	152
7688	4096	8
5572	5914	195
9364	260	214
11640	3547	33
6588	4517	294
3425	2355	113
10680	1501	294
10661	6864	255
2701	11698	80
1499	263	159
8068	3939	195
10661	7653	313
10101	8047	307
6136	5325	79
1301	2264	172
167	3802	255
5801	10607	29
7158	10657	85
10232	6810	214
7105	6726	315
3325	4415	33
6715	3375	195
5572	3473	214
330	6585	14
330	2795	14
11720	3118	155
1897	11813	195
11097	9829	313
3434	2355	113
10399	8777	255
2437	1577	186
10149	10707	307
8013	1582	307
1198	10247	255
7685	10384	255
11425	6615	205
12135	5313	214
7291	6740	255
1881	8068	255
2442	4243	268
10642	11813	195
11813	10634	165
131	1042	302
11068	8284	43
2714	482	14
1215	6022	321
7895	6864	255
6856	5686	288
7226	10680	116
8013	5494	209
120	318	288
11817	3339	159
7085	7183	222
1681	5207	86
2516	462	261
8297	11337	195
5668	10637	8
8081	2355	113
7819	2701	255
9005	11110	195
8587	2190	7
7425	2206	308
2090	12085	14
5241	11705	8
368	12345	31
5194	5746	255
7584	3939	195
12001	3096	282
3680	402	80
11590	5710	33
10020	9017	214
10308	4281	288
482	10255	288
3459	3459	159
1534	1534	159
120	4996	288
3784	3161	14
8281	5784	144
7191	874	288
12314	7895	255
9324	3422	255
12314	3375	195
1577	6868	152
8777	1198	255
12042	11068	255
4117	3037	85
5587	3802	255
11637	5989	155
4990	7868	302
12095	11952	288
10430	966	85
7819	2857	307
11498	9324	255
8068	383	33
4260	4260	159
12150	3998	288
5698	10360	288
9122	5831	255
11448	10635	33
10945	422	255
1599	2240	288
1420	10390	85
4011	5858	288
11115	1042	302
3049	8592	14
8696	7012	288
1720	6671	307
1064	10014	255
6772	1042	302
1622	10748	307
1198	5079	85
7125	1810	21
3305	11782	261
5471	6466	307
11363	8890	288
4458	12113	307
3867	3959	33
9413	8042	234
2624	10989	307
8135	11923	288
10990	10089	187
3982	2117	209
7773	3305	159
8777	6047	255
829	12092	79
5078	1681	255
6773	1064	159
420	5950	307
11640	7991	207
428	4980	195
10147	6691	288
2701	71	255
9544	3893	14
3473	5313	133
12314	9784	154
10539	7388	51
10147	10508	172
