8177	7105	12
6141	5050	294
799	5548	177
219	2319	29
3523	5012	292
6413	2986	29
6248	932	84
3416	2019	263
3723	2543	263
4941	7621	78
3340	5407	3
5840	5840	134
3573	3972	29
7314	6891	177
6968	7357	22
2652	7206	29
1691	3090	134
2990	8258	263
7921	4903	263
4399	7926	260
6201	5298	275
5018	5349	200
7830	6517	200
1238	1518	309
7948	2117	177
3802	1007	29
687	611	12
7949	3688	212
2019	4151	29
255	4569	191
4941	3255	98
1587	7498	12
1941	30	98
3939	5535	29
6968	7105	12
2990	4290	78
632	6730	258
5545	3127	170
430	5387	29
4489	4677	106
6881	6677	29
6141	5386	78
2692	6531	35
4327	3659	263
680	5386	78
3556	2957	78
540	410	309
986	6171	301
7948	270	3
6165	674	216
573	4163	209
4188	1609	157
2655	626	292
4012	2946	106
3763	7505	174
1917	898	309
4712	5351	29
3340	2990	263
61	3839	53
357	8043	292
4366	4691	263
2781	5244	268
3659	6165	5
5738	887	9
4650	2290	263
3416	6955	53
1318	5987	301
3659	1885	92
3340	3099	263
4069	4175	177
1517	6723	78
4569	6120	78
1919	4630	29
199	2946	177
5916	834	200
1118	162	200
386	293	117
3939	6878	126
2888	4712	263
680	5327	309
6622	4539	307
6503	5386	78
1012	7681	263
860	7105	12
3573	1089	29
1505	4650	134
8258	5468	263
7705	4084	283
3659	6503	263
3839	5969	200
1270	680	134
7330	1543	177
430	3951	29
2163	5717	53
7681	218	125
6813	3657	309
2990	722	263
3006	4994	272
6201	7578	190
3723	5451	29
1429	4314	22
98	2114	294
1619	95	263
2966	4830	309
5676	2198	309
5361	2001	309
6362	5232	122
5227	3354	263
2962	6922	117
3340	6524	92
3939	355	29
2106	6285	200
1857	3649	201
293	4801	191
4196	6730	258
2888	6642	263
4276	3925	309
3099	3648	29
971	239	235
6720	2163	59
5227	6652	78
3675	8182	201
5293	3990	200
5099	469	309
1573	932	84
5545	6672	170
3024	2957	78
4248	4294	44
5278	7623	8
5876	6091	207
3733	3733	155
2655	2990	134
7670	8084	23
359	3515	206
2543	5099	263
622	6659	117
2846	237	242
653	1468	200
4469	4823	212
1742	1742	155
3839	1184	134
5670	1592	174
2652	1488	29
106	2306	53
815	7068	309
6138	2073	200
5525	7473	44
6465	5508	29
4285	3465	200
6188	6959	8
7157	2579	53
1765	4379	29
1419	2598	263
4290	7705	134
3354	909	303
6397	98	134
1419	7063	263
7681	6704	263
5278	7388	5
7445	872	309
6819	1413	94
2990	8030	263
5717	5591	202
8262	3841	194
2054	3642	78
1171	1357	263
3659	2209	53
199	7875	48
5823	6662	226
1361	2485	263
722	238	78
6989	5742	266
1941	7705	263
6886	3928	174
6503	7652	78
4554	2262	207
5840	7705	263
5233	98	263
6713	4290	78
359	2073	200
5702	932	84
5386	4202	106
1765	5099	263
3009	6096	98
5758	671	202
4691	6365	70
2820	5521	54
1601	1118	266
6662	2559	309
2019	7926	260
6568	2628	29
1171	142	29
7267	5864	292
5286	7140	260
543	149	200
2479	3280	200
4712	328	13
6881	8018	29
2543	2652	263
5241	681	29
7460	7613	200
2163	2657	98
7063	5699	29
7972	2175	177
4917	7021	201
7314	6413	177
7500	265	309
1077	2387	309
3723	4107	263
680	7749	294
1361	1359	309
5983	4650	263
2479	238	78
3075	8266	53
971	2326	200
4712	253	29
4227	1831	263
2739	2854	250
2054	6285	200
5011	81	70
204	680	134
3112	6730	258
3050	4133	207
1757	4808	53
4522	4522	155
2290	98	263
6235	6730	258
6774	1773	177
376	6622	84
7445	2494	155
3129	3098	94
4388	5738	13
7268	7383	29
3561	7791	71
3952	1296	207
2888	3354	263
6248	3409	276
5548	7498	12
2019	2598	263
2420	3360	309
2290	4819	48
7587	7587	155
7	5349	200
2559	3659	263
430	5997	29
5230	7505	174
5943	425	309
2163	7498	12
7626	2820	263
6138	3928	174
2990	95	263
2598	1419	263
5386	238	249
3344	2030	200
4118	4583	200
1171	3659	263
106	5017	94
3340	5205	263
6568	5849	192
2598	4879	48
1919	5842	29
4187	4978	309
5758	7497	200
3659	6073	192
2543	1763	227
5361	5676	29
4323	605	29
6236	36	183
7338	6854	309
1757	7614	48
8258	6248	263
430	6871	29
2290	7268	263
7174	4927	239
3723	1960	263
6465	6212	29
4650	3649	201
1587	976	53
6704	7557	29
5983	1210	126
304	6730	258
4327	680	263
7357	6968	3
1012	7157	263
6081	5999	177
3354	2598	263
3451	7074	29
7268	3215	78
1012	3723	263
1897	658	78
1111	7169	216
7445	6085	177
2019	622	263
6138	1408	251
7864	5227	134
5218	7968	294
3379	626	292
3851	137	227
5987	5405	251
6205	7497	200
2745	464	111
6013	951	3
6130	7479	227
7653	3659	173
4941	3572	98
1270	4569	134
7926	2393	123
6786	5690	177
98	6623	98
7268	3872	29
2424	106	263
7603	1960	191
6981	1648	29
7074	5666	159
5949	3451	191
2163	3918	29
1858	5986	177
1573	2598	263
7474	5308	48
2598	6146	200
6516	6981	299
1796	1480	13
6465	4853	29
3009	2226	294
1919	728	301
2076	2571	117
2281	5361	134
6818	2507	8
4903	4903	236
3340	622	263
1044	3659	263
3050	1723	44
2076	4929	155
2019	2479	263
1601	3416	263
3451	3377	309
3940	2652	263
1419	2290	263
2019	359	192
351	3674	309
2455	3928	174
4409	3767	177
3354	622	263
1952	1477	309
4049	3117	54
4650	2543	263
7587	4650	21
7137	1987	48
5468	2598	263
133	7652	78
2543	1146	263
2163	4487	126
2598	3075	263
4941	2196	125
4130	611	15
28	2598	134
4602	4650	263
133	335	78
4650	3602	125
2425	1569	177
7816	6723	78
7587	1729	294
2163	7556	192
4865	310	53
1619	6723	78
1146	3642	78
98	3635	263
6248	2598	263
3032	6844	309
6516	6662	299
2543	1517	263
6248	7063	263
4049	1514	78
1171	2019	263
1837	2191	22
1757	3123	235
477	3720	206
6916	268	177
6031	7569	94
3659	1419	263
2598	1023	29
7858	158	94
2888	2957	78
1005	3298	301
7891	7080	200
7626	6	48
5477	7524	13
3675	7681	263
1177	6730	258
1044	7926	260
1993	4432	134
68	1742	194
7268	7080	200
351	1654	3
4227	932	84
2425	1646	177
3094	5127	309
5202	4650	263
5001	7821	35
4941	8030	309
6724	2408	48
7063	6909	117
6245	2511	187
2832	5483	54
7830	2489	303
2102	3266	292
7157	2163	263
2425	1360	177
5697	2649	29
535	4191	309
1691	6165	212
1146	6285	200
4248	4248	155
6188	4373	174
2306	2288	292
113	2598	263
3131	6783	212
6248	622	263
5840	3241	29
4712	4227	263
8273	2073	200
36	1941	134
6306	7694	309
1044	3248	125
7757	7080	200
7428	3916	174
4735	4650	263
7705	3211	29
799	7711	177
1796	532	200
4399	167	134
4323	6723	78
4118	3248	125
1361	7873	29
5361	1202	98
5576	7303	274
5699	4178	53
5548	1240	177
5356	6242	48
2506	8132	162
4830	7875	48
4366	3939	263
7681	7080	200
2224	4802	177
1919	6710	29
3319	2073	200
4691	6285	200
7878	3563	202
2621	4479	117
5928	7670	298
6188	1714	208
1919	5386	78
3659	5702	263
4271	622	134
814	1625	44
419	2633	216
1993	4323	134
6031	7652	78
646	4691	263
5151	5347	309
3004	3916	174
3556	5840	263
238	6436	239
4191	4191	236
6226	4409	177
1150	7080	200
6031	335	78
5205	3024	263
6040	7063	263
6270	4917	59
879	3802	134
1280	427	29
7268	1294	78
3573	2990	263
1839	4524	29
6987	2102	206
6465	1214	29
1601	4903	263
1171	7926	260
3346	7858	191
622	6476	263
2485	5308	48
3723	6881	263
6257	5297	309
2212	3644	309
4941	4355	54
1171	7365	29
6774	5273	177
1171	680	263
3416	335	78
5227	2739	3
6077	6	48
1504	7497	200
4691	4594	76
3909	1596	29
3075	7816	263
5195	7105	12
3581	7105	12
7681	1419	263
3451	2231	29
4399	3119	177
3340	3839	53
3009	2685	53
3090	3099	263
622	3468	201
622	7140	260
430	7452	29
8258	4691	263
6108	4193	303
5239	5477	309
2149	1634	207
7702	3916	174
6704	7032	29
5208	286	309
6867	6774	207
4293	7875	48
2485	4691	263
4591	2598	187
106	113	263
7357	5335	200
7383	7937	309
1070	6143	206
3517	5290	13
4049	5386	78
4629	3573	191
5001	2073	200
7120	578	240
8132	8132	155
2485	5668	29
4814	7599	200
5840	5877	115
5531	1993	291
939	5247	90
5840	477	262
1573	622	263
5099	7705	263
5361	2543	263
6818	1662	259
7595	1723	44
6568	1361	263
7597	3317	29
7757	7681	263
5683	534	29
7268	6297	3
5286	2721	309
3561	2461	174
3675	1222	78
5241	5241	134
5278	2073	200
5840	3416	263
6138	7505	174
3675	3675	134
5936	430	191
7920	6381	309
1313	2766	292
4179	680	134
2019	3832	98
6724	192	303
5327	7006	309
3523	4021	1
2655	7129	202
5502	1662	259
2682	6257	309
5590	2627	98
4788	6592	202
3061	466	177
3573	101	29
3458	421	303
1419	7875	48
4227	2598	263
2772	3573	134
6260	3301	268
6662	3597	29
2849	6875	202
1589	6495	299
6745	3659	187
1858	4051	29
865	6568	134
3573	235	29
4587	7105	12
5229	2163	134
4629	1598	200
221	6689	303
7621	1993	291
3675	7277	98
204	4569	134
228	4691	263
5361	5406	78
5422	3940	263
4788	1980	186
5849	6730	258
6516	7765	299
930	1909	291
4227	6430	227
199	6963	177
1609	6413	177
5928	3354	298
359	1918	90
6568	3332	192
2376	204	53
5293	3659	263
1960	5445	29
3851	346	301
6516	1941	299
3674	4090	29
3659	6981	263
7705	785	238
4049	335	78
3940	2163	263
452	2073	47
2598	1930	238
1025	3416	187
1763	7147	240
1897	5218	263
2992	2175	157
3475	7105	12
7920	4208	309
5361	4324	309
1357	3357	29
3024	7617	29
293	5063	191
1389	5497	22
4567	7816	191
4801	144	187
3024	6268	125
971	4290	78
5386	3987	291
7603	2163	191
260	4691	263
4249	3914	78
6713	6723	78
7474	6	48
29	7681	263
6592	3606	177
865	3556	134
5151	8051	268
7587	6744	125
6578	853	186
2175	5219	177
98	1419	263
3723	95	263
5695	7765	263
2849	1424	202
2528	1981	109
1960	2947	29
5231	7649	8
4327	4569	263
3659	6662	263
6516	2820	299
3024	2063	29
7415	6248	134
1587	7621	78
3723	82	294
1220	1121	309
2015	1758	29
6410	1001	200
7063	4371	29
1171	3595	78
4691	95	263
4991	2436	29
8266	3340	134
1572	6739	202
5227	3603	201
2019	2957	78
5230	6821	111
3935	2073	200
4865	6578	53
7702	5851	109
4489	98	134
4187	680	309
1696	1121	298
6031	5099	263
3668	5977	309
5099	1619	263
1601	8054	303
4969	7051	200
1408	3659	134
2947	7710	309
5840	425	29
848	2470	309
5227	2591	263
4712	113	263
3339	3659	148
3940	2017	78
7670	3187	13
1500	3072	200
2787	1019	292
5548	6766	177
5227	4290	78
3383	1991	29
3674	98	263
1619	4049	263
4107	7621	78
1858	7487	243
7063	4895	53
5608	3515	206
915	3443	186
4187	5039	266
1601	5218	263
7757	1025	266
7733	2073	200
1601	7626	263
5045	2400	275
3340	1839	263
3674	4819	48
6306	2845	309
622	6930	126
5233	7233	29
7921	3723	263
3939	687	117
3458	2015	309
1601	4664	201
2781	4921	29
3340	1027	29
4409	5465	177
8132	4250	246
351	5227	263
5227	1126	155
2888	3416	263
3340	2543	263
4118	7500	29
6657	5034	48
1993	351	134
6008	1410	54
3517	2145	29
485	238	78
2019	2019	155
8214	1171	263
6476	5704	29
4187	6682	309
4188	821	251
7681	646	263
680	1361	263
6197	7497	200
951	6619	117
4227	7063	263
4569	7543	78
7681	6981	263
7681	5702	263
3723	2048	29
2224	5353	291
7811	7604	218
3990	3647	292
755	5577	177
3827	1025	191
8030	1573	263
7757	3723	263
3581	3045	97
7926	4650	148
2820	238	78
3451	5121	29
5099	3416	263
1012	98	263
1044	3094	29
3383	4482	78
6436	238	78
5227	722	263
2273	5227	173
1131	5986	177
3209	5845	309
351	7681	263
7921	5995	263
573	8048	209
7757	2730	29
4187	4220	294
6465	5340	53
4587	4587	236
142	7753	309
1728	1977	202
1993	1517	134
885	816	200
5864	376	292
1474	5327	134
1044	6713	309
7383	2341	309
5840	442	29
6031	4415	29
5950	7270	250
4046	848	29
5227	4569	263
4534	5386	78
4569	1757	263
3659	902	5
1897	3176	160
2424	2262	207
1765	5711	13
6476	3340	263
3241	3241	155
1312	2330	117
7617	2770	207
3032	7804	301
4227	622	263
6516	4917	299
5937	4355	54
3693	237	242
1921	1897	173
6476	98	263
8258	2598	263
8225	3663	44
106	1793	126
6662	5386	78
6881	6477	29
1619	3075	263
3009	3379	53
3952	998	286
2888	2591	263
1960	747	29
5422	5227	263
3379	7129	202
335	4569	134
3090	687	117
3659	6288	192
1007	7621	78
4903	3659	263
4504	8209	22
430	151	29
2175	1739	303
4371	5308	48
3451	7730	29
4814	3559	99
6476	3306	98
1619	493	303
4522	4097	174
1601	7856	262
3659	1977	29
3575	3916	174
2543	2468	268
2559	7652	78
8273	7505	174
4917	7705	263
5986	4037	177
5356	4037	177
3635	5658	126
3000	8207	44
627	3335	186
29	7157	263
8116	866	97
1171	7652	78
1517	3346	117
430	7626	263
176	5003	309
7626	5434	29
3659	4898	268
95	95	155
3668	7080	200
2376	7080	200
1601	5422	263
755	2976	44
3289	6898	177
1131	1072	303
5422	7681	263
6077	6642	263
2437	1075	22
4178	3335	186
2290	4327	263
1971	1993	291
5949	2485	191
2946	5105	26
2888	6881	263
4327	6723	78
1171	4569	263
3266	7586	136
1765	238	78
3768	6293	15
5218	958	29
7314	7314	155
430	4300	29
2888	4903	263
7705	2692	192
113	2543	263
3455	7497	200
2820	7626	263
622	6108	29
3131	7077	178
7757	5308	48
7293	932	84
4534	335	78
7359	976	291
7063	5205	263
2163	7621	78
5876	1292	54
5959	8274	309
6667	3659	216
4995	4992	29
3606	6326	177
2750	6730	258
6881	5840	263
6724	8129	227
971	4569	263
3556	1230	227
2290	6077	263
1601	7226	192
622	2797	303
4227	4712	263
1587	1897	309
5227	2172	263
2598	5468	263
3723	6723	78
2262	2289	177
2674	2713	177
7705	5178	26
110	2990	263
3740	5530	155
3939	6316	29
3659	113	309
4602	3123	235
133	106	263
6212	5274	29
4735	2598	263
7061	5878	48
5201	2867	90
4063	6955	53
3340	3959	53
4400	7392	159
5983	622	263
4991	6941	117
5727	5770	206
3340	6259	3
1044	7652	78
5099	3675	263
3451	6894	309
3987	6760	186
2019	1354	78
5227	8214	263
6877	669	200
7878	7497	200
3289	799	177
5840	5218	263
5218	855	201
4629	3973	191
6013	3159	48
5264	1844	309
3199	6	48
6675	7681	134
1601	1767	48
3549	2607	29
7157	7681	263
4157	8084	3
7597	7493	29
98	1065	53
98	5670	192
1121	4691	263
419	5857	117
7500	7105	12
6827	2813	54
664	7875	48
4249	7140	260
865	277	200
6188	1662	259
3523	1225	1
1468	4412	266
2657	5229	194
6260	7105	12
4107	450	117
5840	4656	78
1619	2354	266
6713	6520	29
4735	622	263
219	5227	263
238	2455	198
430	8180	29
7277	7834	174
5227	7894	78
3068	3335	186
5293	4290	78
3635	238	78
4202	240	3
5331	7313	177
3642	680	134
1131	5001	192
5227	5218	263
3075	354	53
6188	7570	257
1468	1137	309
1941	238	78
5525	704	5
1619	3940	263
7063	5780	13
133	3573	309
3075	3075	155
4227	1184	263
3659	4417	192
807	3659	134
5020	915	53
6465	26	29
3099	594	29
7157	3123	139
6786	4819	48
5218	7336	117
660	6141	134
2633	3072	200
4903	3123	235
7157	6526	29
5960	178	200
2598	4910	29
4398	2781	59
120	3928	174
620	7666	309
265	4516	303
5099	3934	268
4569	29	263
6828	162	200
2290	714	29
3306	5568	251
8030	98	263
5227	4656	78
2290	2890	29
5276	98	134
7635	3637	53
1029	5855	53
2523	5297	309
692	3344	200
6031	106	263
3099	2990	263
3723	7080	200
4569	5864	200
430	6031	263
1357	239	235
4737	95	134
2598	133	263
6690	5776	306
1601	1848	3
537	4917	309
5361	1517	263
7105	611	117
1897	3276	78
1220	8152	29
3009	7654	54
777	178	20
5218	5386	78
3024	3293	29
4903	4363	192
4941	1544	94
6141	5520	29
2990	5202	263
8178	6730	258
1419	4290	78
450	7268	191
3383	3659	263
7157	1952	29
3075	6040	263
543	1980	186
2047	2073	200
3048	5327	309
1341	1318	202
7705	6	48
3075	6248	263
2669	162	200
5966	7497	200
2175	3061	177
3075	1831	263
939	1993	194
4069	6711	200
6568	5702	263
1619	6465	263
228	7063	263
1419	4866	268
5727	3916	174
5608	5811	100
7268	3940	263
993	7854	200
4409	6638	177
5900	3556	134
1280	522	29
4049	3447	53
3090	239	235
6503	238	78
8265	4674	309
3973	239	235
6197	4067	202
335	4914	155
5525	6447	30
2849	237	242
622	7921	263
1122	2817	155
2377	4569	45
2019	5840	263
3302	7926	260
3383	2984	29
1176	5576	8
3009	1256	78
3416	8037	29
3556	767	5
6642	5618	192
6465	5961	192
2359	4342	291
5379	2881	309
4941	6723	78
4801	7866	216
7198	6604	309
321	1559	309
7268	6581	29
646	1289	53
6642	2691	29
5477	802	29
1941	3024	263
3827	932	84
3635	4512	134
3935	3472	157
3218	2721	226
3659	2452	192
5227	4792	263
1839	7652	78
3606	1131	177
3211	7520	303
6436	2820	309
794	6236	12
7314	7522	232
5227	5422	263
3940	5227	263
430	190	29
430	6320	29
5142	7184	309
2888	5233	263
1919	6735	29
3475	3475	155
1960	1587	263
36	7807	191
5099	5218	263
3573	6791	29
2634	7251	66
2209	3740	22
5241	6285	200
4917	6955	53
6077	2326	200
2946	2427	29
2015	373	155
5297	4819	48
4903	2778	13
7142	8041	292
3595	6622	84
3388	6494	207
646	6916	207
4917	1619	263
5477	7621	78
2543	6248	263
7157	4470	70
2054	3075	263
4371	6	48
2888	4941	263
6981	2598	263
4757	7935	206
6495	3159	48
1589	3800	299
95	1029	29
4069	7314	177
7314	4517	53
4326	5130	177
3090	2543	263
3940	7681	263
1064	1171	134
2015	2790	29
160	7822	303
4179	238	277
3112	6226	157
1044	2399	263
8030	5034	48
3448	1787	202
2015	5906	29
5925	834	226
7330	178	200
4049	106	263
1601	5983	263
3462	7621	78
5239	7621	78
8030	4046	263
568	84	191
1176	8239	217
2172	5428	29
7077	7996	147
5590	6410	78
8030	1561	12
532	6841	292
5960	4819	48
7891	98	263
2946	1858	177
622	5545	98
3839	3462	134
7921	98	263
6955	5590	134
4049	6578	53
2397	4943	249
2479	8030	78
2516	4705	5
4049	6533	53
6361	7765	134
4712	7982	98
2990	1012	263
7626	2019	263
1296	2238	177
7557	2673	309
4853	8244	53
3659	5032	53
1121	2559	309
7653	3916	174
2262	4078	177
265	6749	48
4691	3658	54
6008	1111	5
1971	3773	200
5202	6410	78
6077	3659	263
4323	5800	29
5293	7652	78
1373	7314	177
5219	5308	48
1897	7816	21
2163	7926	260
6948	3392	53
8258	1514	78
6248	5840	263
1518	4819	48
1601	220	78
3675	3340	263
8084	3475	298
1587	3642	78
976	1361	134
4917	3416	263
7912	3556	191
4569	521	301
351	1601	263
7757	98	263
6568	6981	263
1601	7089	98
4892	2530	202
4735	6410	78
6592	92	232
1796	2408	48
4049	6205	53
6436	4632	94
4107	548	191
7765	5386	78
4911	5576	8
4868	8212	309
7705	4917	263
2888	4792	263
2652	2598	263
3075	932	84
5608	6707	195
4855	7413	39
4277	4569	134
3045	5533	220
4609	81	70
4366	1619	263
2888	5422	263
430	3914	78
133	4403	29
2988	1828	200
459	7802	48
2019	4941	309
2479	2290	263
3261	1831	134
477	5949	2
2376	2376	134
2163	1150	263
6248	5008	29
4248	5257	44
3659	3302	266
1993	6503	134
1647	6164	29
6031	3411	29
4903	4735	263
1601	5717	53
3451	353	192
3416	4660	227
747	4409	177
5276	6156	202
4691	4049	263
4855	6549	112
1601	1171	263
4522	5538	90
4399	2425	177
3332	4309	157
5099	1765	263
7635	7598	53
